Maker, Genmodel,Color,Reg_year,Bodytype,Mileage,Engin_size,Gearbox,Fuel_type,Price,Engine_power,Annual_Tax,Wheelbase,Height,Width,Length,Average_liter_per_100_kilometer,Top_speed_kph,Seat_num,Door_num
Audi,RS5,Black,2013.0,Coupe,64373.6,4.2L,Automatic,Petrol,34104.705882352944,444.0,635.2941176470589,2751.0,1366.0,2020.0,4649.0,8.744052044609665,249.4477,4.0,3.0
Audi,RS5,Red,2013.0,Convertible,28968.12,4.2L,Automatic,Petrol,43523.52941176471,444.0,635.2941176470589,2751.0,1380.0,2020.0,4649.0,8.909659090909091,249.4477,4.0,2.0
Audi,RS5,Red,2015.0,Coupe,16093.4,4.2L,Automatic,Petrol,43523.52941176471,444.0,635.2941176470589,2751.0,1366.0,2020.0,4649.0,8.744052044609665,249.4477,4.0,3.0
Audi,RS5,Black,2010.0,Coupe,61154.92,4.2L,Automatic,Petrol,31163.529411764703,444.0,635.2941176470589,2751.0,1372.0,1854.0,4625.0,8.977671755725192,249.4477,4.0,3.0
Audi,RS5,Black,2010.0,Coupe,135104.093,4.2L,Automatic,Petrol,21758.82352941177,444.0,635.2941176470589,2751.0,1372.0,1854.0,4625.0,8.977671755725192,249.4477,4.0,3.0
Audi,RS5,Blue,2013.0,Coupe,112454.24184,4.2L,Automatic,Petrol,29388.235294117647,444.0,635.2941176470589,2751.0,1366.0,2020.0,4649.0,8.744052044609665,249.4477,4.0,3.0
Audi,RS5,Blue,2012.0,Coupe,128747.2,4.2L,Automatic,Petrol,29388.235294117647,444.0,635.2941176470589,2751.0,1366.0,2020.0,4649.0,8.744052044609665,249.4477,4.0,3.0
Audi,RS5,Black,2011.0,Coupe,67151.32084,4.2L,Automatic,Petrol,26447.058823529413,444.0,635.2941176470589,2751.0,1372.0,1854.0,4625.0,8.977671755725192,249.4477,4.0,3.0
Audi,RS5,White,2013.0,Coupe,56326.9,4.2L,Automatic,Petrol,35229.41176470588,444.0,635.2941176470589,2751.0,1366.0,2020.0,4649.0,8.744052044609665,249.4477,4.0,3.0
Audi,RS5,Grey,2011.0,Coupe,64212.666,4.2L,Automatic,Petrol,30458.82352941177,444.0,635.2941176470589,2751.0,1372.0,1854.0,4625.0,8.977671755725192,249.4477,4.0,3.0
Audi,RS5,White,2011.0,Coupe,75638.98,4.2L,Automatic,Petrol,25876.470588235294,444.0,635.2941176470589,2751.0,1372.0,1854.0,4625.0,8.977671755725192,249.4477,4.0,3.0
Audi,RS5,Black,2011.0,Coupe,107825.78,4.2L,Automatic,Petrol,27647.058823529413,444.0,635.2941176470589,2751.0,1372.0,1854.0,4625.0,8.977671755725192,249.4477,4.0,3.0
Audi,RS6,Grey,2009.0,Saloon,99779.08,5.0L,Automatic,Petrol,28234.117647058825,572.0,652.9411764705883,2846.0,1456.0,1889.0,4928.0,11.58694581280788,249.4477,5.0,4.0
Audi,RS6,Red,2009.0,Saloon,94022.47082,5.0L,Automatic,Petrol,30577.64705882353,572.0,652.9411764705883,2846.0,1456.0,1889.0,4928.0,11.58694581280788,249.4477,5.0,4.0
Audi,RS6,Blue,2009.0,Saloon,69201.62,5.0L,Automatic,Petrol,29405.88235294118,572.0,652.9411764705883,2846.0,1456.0,1889.0,4928.0,11.58694581280788,249.4477,5.0,4.0
Audi,RS6,Black,2009.0,Saloon,118286.49,5.0L,Automatic,Petrol,29405.88235294118,572.0,652.9411764705883,2846.0,1456.0,1889.0,4928.0,11.58694581280788,249.4477,5.0,4.0
Audi,RS6,Blue,2009.0,Saloon,157715.32,5.0L,Automatic,Petrol,27641.17647058824,572.0,652.9411764705883,2846.0,1456.0,1889.0,4928.0,11.58694581280788,249.4477,5.0,4.0
Audi,A3,Blue,2006.0,Hatchback,142217.3758,3.2L,Automatic,Petrol,6882.352941176471,247.0,635.2941176470589,2578.0,1423.0,1765.0,4286.0,8.340957446808511,249.4477,5.0,5.0
Audi,RS6 Avant,Grey,2008.0,Estate,178636.74,5.0L,Automatic,Petrol,21163.529411764703,572.0,652.9411764705883,2846.0,1460.0,1889.0,4928.0,11.64430693069307,249.4477,5.0,5.0
Audi,RS6 Avant,Silver,2009.0,Estate,96560.4,5.0L,Automatic,Petrol,29405.88235294118,572.0,652.9411764705883,2846.0,1460.0,1889.0,4928.0,11.64430693069307,249.4477,5.0,5.0
Audi,RS6 Avant,Black,2008.0,Estate,192211.5229,5.0L,Automatic,Petrol,21147.058823529413,572.0,652.9411764705883,2846.0,1460.0,1889.0,4928.0,11.64430693069307,249.4477,5.0,5.0
Audi,RS6 Avant,Black,2009.0,Estate,69201.62,5.0L,Automatic,Petrol,32347.058823529413,572.0,652.9411764705883,2846.0,1460.0,1889.0,4928.0,11.64430693069307,249.4477,5.0,5.0
Audi,RS6 Avant,Black,2014.0,Estate,30577.46,4.0L,Automatic,Petrol,57647.05882352941,552.0,635.2941176470589,2915.0,1461.0,1936.0,4979.0,8.1671875,249.4477,5.0,5.0
Audi,RS6 Avant,Silver,2009.0,Estate,73385.904,5.0L,Automatic,Petrol,30000.0,572.0,652.9411764705883,2846.0,1460.0,1889.0,4928.0,11.64430693069307,249.4477,5.0,5.0
Audi,RS6 Avant,Blue,2009.0,Estate,94951.06,5.0L,Automatic,Petrol,31170.58823529412,572.0,652.9411764705883,2846.0,1460.0,1889.0,4928.0,11.64430693069307,249.4477,5.0,5.0
Audi,RS6 Avant,Red,2014.0,Estate,30577.46,4.0L,Automatic,Petrol,58810.58823529412,552.0,635.2941176470589,2915.0,1461.0,1936.0,4979.0,8.1671875,249.4477,5.0,5.0
Audi,RS6 Avant,Grey,2008.0,Estate,167371.36,5.0L,Automatic,Petrol,22345.88235294118,572.0,652.9411764705883,2846.0,1460.0,1889.0,4928.0,11.64430693069307,249.4477,5.0,5.0
Audi,RS6 Avant,Black,2014.0,Estate,37014.82,4.0L,Automatic,Petrol,56458.82352941177,552.0,635.2941176470589,2915.0,1461.0,1936.0,4979.0,8.1671875,249.4477,5.0,5.0
Audi,RS6 Avant,Grey,2014.0,Estate,83685.68,4.0L,Automatic,Petrol,52941.17647058824,552.0,635.2941176470589,2915.0,1461.0,1936.0,4979.0,8.1671875,249.4477,5.0,5.0
Audi,RS6 Avant,Red,2009.0,Estate,108630.45,5.0L,Automatic,Petrol,27294.117647058825,572.0,652.9411764705883,2846.0,1460.0,1889.0,4928.0,11.64430693069307,249.4477,5.0,5.0
Audi,RS6 Avant,Grey,2008.0,Estate,159324.66,5.0L,Automatic,Petrol,22352.941176470587,572.0,652.9411764705883,2846.0,1460.0,1889.0,4928.0,11.64430693069307,249.4477,5.0,5.0
Audi,RS6 Avant,Grey,2014.0,Estate,75638.98,4.0L,Automatic,Petrol,56464.705882352944,552.0,635.2941176470589,2915.0,1461.0,1936.0,4979.0,8.1671875,249.4477,5.0,5.0
Audi,RS6 Avant,Grey,2014.0,Estate,28968.12,4.0L,Automatic,Petrol,55294.117647058825,552.0,635.2941176470589,2915.0,1461.0,1936.0,4979.0,8.1671875,249.4477,5.0,5.0
Audi,RS6 Avant,Black,2014.0,Estate,62741.72924,4.0L,Automatic,Petrol,52935.29411764706,552.0,635.2941176470589,2915.0,1461.0,1936.0,4979.0,8.1671875,249.4477,5.0,5.0
Audi,RS6 Avant,Black,2014.0,Estate,94951.06,4.0L,Automatic,Petrol,50558.82352941177,552.0,635.2941176470589,2915.0,1461.0,1936.0,4979.0,8.1671875,249.4477,5.0,5.0
Audi,RS6 Avant,Red,2009.0,Estate,133575.22,5.0L,Automatic,Petrol,25288.235294117647,572.0,652.9411764705883,2846.0,1460.0,1889.0,4928.0,11.64430693069307,249.4477,5.0,5.0
Audi,RS6 Avant,Red,2008.0,Estate,142737.19262,5.0L,Automatic,Petrol,27052.941176470587,572.0,652.9411764705883,2846.0,1460.0,1889.0,4928.0,11.64430693069307,249.4477,5.0,5.0
Audi,RS6 Avant,Red,2014.0,Estate,61301.36994,4.0L,Automatic,Petrol,55288.23529411765,552.0,635.2941176470589,2915.0,1461.0,1936.0,4979.0,8.1671875,249.4477,5.0,5.0
Audi,RS6 Avant,Silver,2009.0,Estate,113447.20462,5.0L,Automatic,Petrol,24105.88235294118,572.0,652.9411764705883,2846.0,1460.0,1889.0,4928.0,11.64430693069307,249.4477,5.0,5.0
Audi,RS6 Avant,Grey,2008.0,Estate,107503.912,5.0L,Automatic,Petrol,28229.411764705885,572.0,652.9411764705883,2846.0,1460.0,1889.0,4928.0,11.64430693069307,249.4477,5.0,5.0
Audi,RS6 Avant,Grey,2014.0,Estate,57936.24,4.0L,Automatic,Petrol,59988.23529411765,552.0,635.2941176470589,2915.0,1461.0,1936.0,4979.0,8.1671875,249.4477,5.0,5.0
Audi,RS6 Avant,Red,2014.0,Estate,28968.12,4.0L,Automatic,Petrol,55292.94117647059,552.0,635.2941176470589,2915.0,1461.0,1936.0,4979.0,8.1671875,249.4477,5.0,5.0
Audi,RS6 Avant,Purple,2014.0,Estate,29550.70108,4.0L,Automatic,Petrol,58823.52941176471,552.0,635.2941176470589,2915.0,1461.0,1936.0,4979.0,8.1671875,249.4477,5.0,5.0
Audi,RS6 Avant,Grey,2008.0,Estate,146449.94,5.0L,Automatic,Petrol,21756.470588235294,572.0,652.9411764705883,2846.0,1460.0,1889.0,4928.0,11.64430693069307,249.4477,5.0,5.0
Audi,RS6 Avant,Black,2014.0,Estate,53108.22,4.0L,Automatic,Petrol,53523.52941176471,552.0,635.2941176470589,2915.0,1461.0,1936.0,4979.0,8.1671875,249.4477,5.0,5.0
Audi,RS6 Avant,Black,2014.0,Estate,51659.814,4.0L,Automatic,Petrol,59988.23529411765,552.0,635.2941176470589,2915.0,1461.0,1936.0,4979.0,8.1671875,249.4477,5.0,5.0
Audi,RS6 Avant,Black,2008.0,Estate,117481.82,5.0L,Automatic,Petrol,27052.941176470587,572.0,652.9411764705883,2846.0,1460.0,1889.0,4928.0,11.64430693069307,249.4477,5.0,5.0
Audi,RS6 Avant,Purple,2014.0,Estate,39782.8848,4.0L,Automatic,Petrol,57588.23529411765,552.0,635.2941176470589,2915.0,1461.0,1936.0,4979.0,8.1671875,249.4477,5.0,5.0
Audi,RS6 Avant,Grey,2014.0,Estate,101388.42,4.0L,Automatic,Petrol,51747.05882352941,552.0,635.2941176470589,2915.0,1461.0,1936.0,4979.0,8.1671875,249.4477,5.0,5.0
Audi,RS6 Avant,Silver,2009.0,Estate,160934.0,5.0L,Automatic,Petrol,22345.88235294118,572.0,652.9411764705883,2846.0,1460.0,1889.0,4928.0,11.64430693069307,249.4477,5.0,5.0
Audi,RS6 Avant,Grey,2015.0,Estate,41623.96976,4.0L,Automatic,Petrol,62754.117647058825,552.0,635.2941176470589,2915.0,1461.0,1936.0,4979.0,8.000510204081634,249.4477,5.0,5.0
Audi,RS6 Avant,Blue,2008.0,Estate,91732.38,5.0L,Automatic,Petrol,29352.94117647059,572.0,652.9411764705883,2846.0,1460.0,1889.0,4928.0,11.64430693069307,249.4477,5.0,5.0
Audi,RS6 Avant,Blue,2014.0,Estate,51498.88,4.0L,Automatic,Petrol,55288.23529411765,552.0,635.2941176470589,2915.0,1461.0,1936.0,4979.0,8.1671875,249.4477,5.0,5.0
Audi,RS6 Avant,Grey,2014.0,Estate,66787.61,4.0L,Automatic,Petrol,55117.64705882353,552.0,635.2941176470589,2915.0,1461.0,1936.0,4979.0,8.1671875,249.4477,5.0,5.0
Audi,RS6 Avant,Blue,2014.0,Estate,34526.78036,4.0L,Automatic,Petrol,58817.64705882353,552.0,635.2941176470589,2915.0,1461.0,1936.0,4979.0,8.1671875,249.4477,5.0,5.0
Audi,RS6 Avant,Grey,2008.0,Estate,135184.56,5.0L,Automatic,Petrol,24588.235294117647,572.0,652.9411764705883,2846.0,1460.0,1889.0,4928.0,11.64430693069307,249.4477,5.0,5.0
Audi,RS6 Avant,Black,2014.0,Estate,93341.72,4.0L,Automatic,Petrol,49400.0,552.0,635.2941176470589,2915.0,1461.0,1936.0,4979.0,8.1671875,249.4477,5.0,5.0
Audi,RS6 Avant,Black,2009.0,Estate,117481.82,5.0L,Automatic,Petrol,28234.117647058825,572.0,652.9411764705883,2846.0,1460.0,1889.0,4928.0,11.64430693069307,249.4477,5.0,5.0
Audi,RS6 Avant,Green,2008.0,Estate,125528.52,5.0L,Automatic,Petrol,30582.352941176472,572.0,652.9411764705883,2846.0,1460.0,1889.0,4928.0,11.64430693069307,249.4477,5.0,5.0
Audi,RS6 Avant,Black,2009.0,Estate,144840.6,5.0L,Automatic,Petrol,28176.470588235294,572.0,652.9411764705883,2846.0,1460.0,1889.0,4928.0,11.64430693069307,249.4477,5.0,5.0
Audi,RS6 Avant,Black,2008.0,Estate,141621.92,5.0L,Automatic,Petrol,24694.117647058825,572.0,652.9411764705883,2846.0,1460.0,1889.0,4928.0,11.64430693069307,249.4477,5.0,5.0
Audi,RS6 Avant,Grey,2014.0,Estate,40233.5,4.0L,Automatic,Petrol,56464.705882352944,552.0,635.2941176470589,2915.0,1461.0,1936.0,4979.0,8.1671875,249.4477,5.0,5.0
Audi,RS6 Avant,Grey,2009.0,Estate,143607.84556,5.0L,Automatic,Petrol,24111.764705882357,572.0,652.9411764705883,2846.0,1460.0,1889.0,4928.0,11.64430693069307,249.4477,5.0,5.0
Audi,RS6 Avant,Silver,2008.0,Estate,193120.8,5.0L,Automatic,Petrol,23523.529411764703,572.0,652.9411764705883,2846.0,1460.0,1889.0,4928.0,11.64430693069307,249.4477,5.0,5.0
Audi,RS6 Avant,Black,2008.0,Estate,141621.92,5.0L,Automatic,Petrol,22229.411764705885,572.0,652.9411764705883,2846.0,1460.0,1889.0,4928.0,11.64430693069307,249.4477,5.0,5.0
Audi,RS6 Avant,Grey,2008.0,Estate,164152.68,5.0L,Automatic,Petrol,21170.58823529412,572.0,652.9411764705883,2846.0,1460.0,1889.0,4928.0,11.64430693069307,249.4477,5.0,5.0
Audi,RS6 Avant,Grey,2009.0,Estate,143269.88416,5.0L,Automatic,Petrol,22341.176470588234,572.0,652.9411764705883,2846.0,1460.0,1889.0,4928.0,11.64430693069307,249.4477,5.0,5.0
Audi,RS7,Black,2014.0,Hatchback,54680.54518,4.0L,Automatic,Petrol,52764.705882352944,552.0,635.2941176470589,2915.0,1419.0,1911.0,5012.0,7.91969696969697,249.4477,4.0,5.0
Audi,RS7,Grey,2014.0,Hatchback,31567.2041,4.0L,Automatic,Petrol,57635.29411764706,552.0,635.2941176470589,2915.0,1419.0,1911.0,5012.0,8.1671875,249.4477,4.0,5.0
Audi,RS7,Black,2014.0,Hatchback,27197.846,4.0L,Automatic,Petrol,55281.17647058824,552.0,635.2941176470589,2915.0,1419.0,1911.0,5012.0,8.1671875,249.4477,4.0,5.0
Audi,RS7,Black,2014.0,Hatchback,43772.43866,4.0L,Automatic,Petrol,52929.41176470588,552.0,635.2941176470589,2915.0,1419.0,1911.0,5012.0,8.1671875,249.4477,4.0,5.0
Audi,RS7,Black,2014.0,Hatchback,48280.2,4.0L,Automatic,Petrol,51756.470588235294,552.0,635.2941176470589,2915.0,1419.0,1911.0,5012.0,7.91969696969697,249.4477,4.0,5.0
Audi,RS7,Black,2014.0,Hatchback,24920.6299,4.0L,Automatic,Petrol,55292.94117647059,552.0,635.2941176470589,2915.0,1419.0,1911.0,5012.0,7.91969696969697,249.4477,4.0,5.0
Audi,RS7,Grey,2014.0,Hatchback,93341.72,4.0L,Automatic,Petrol,48229.41176470588,552.0,635.2941176470589,2915.0,1419.0,1911.0,5012.0,7.91969696969697,249.4477,4.0,5.0
Audi,RS7,Grey,2014.0,Hatchback,9012.304,4.0L,Automatic,Petrol,57058.82352941177,552.0,635.2941176470589,2915.0,1419.0,1911.0,5012.0,8.1671875,249.4477,4.0,5.0
Audi,S4 Avant,Black,2006.0,Estate,136793.9,4.2L,Automatic,Petrol,10000.0,344.0,652.9411764705883,2607.0,1419.0,2007.0,4488.0,10.316447368421052,249.4477,5.0,5.0
Audi,S4 Avant,Grey,2006.0,Estate,243010.34,4.2L,Automatic,Petrol,7294.117647058823,344.0,652.9411764705883,2607.0,1419.0,2007.0,4488.0,10.316447368421052,249.4477,5.0,5.0
Audi,S4 Avant,Silver,2006.0,Estate,136793.9,4.2L,Automatic,Petrol,8576.470588235294,344.0,652.9411764705883,2607.0,1419.0,2007.0,4488.0,10.316447368421052,249.4477,5.0,5.0
Audi,S4 Cabriolet,Black,2006.0,Convertible,74029.64,4.2L,Automatic,Petrol,12347.058823529413,339.0,652.9411764705883,2654.0,1391.0,1777.0,4573.0,10.500669642857144,249.4477,4.0,2.0
Audi,S4 Cabriolet,Black,2006.0,Convertible,146449.94,4.2L,Automatic,Petrol,8823.529411764706,339.0,652.9411764705883,2654.0,1391.0,1777.0,4573.0,10.500669642857144,249.4477,4.0,2.0
Audi,S4 Cabriolet,Black,2006.0,Convertible,122116.7192,4.2L,Automatic,Petrol,8811.764705882353,339.0,652.9411764705883,2654.0,1391.0,1777.0,4573.0,10.500669642857144,249.4477,4.0,2.0
Audi,S4 Cabriolet,Silver,2006.0,Convertible,99779.08,4.2L,Automatic,Petrol,9405.882352941177,339.0,652.9411764705883,2654.0,1391.0,1777.0,4573.0,10.500669642857144,249.4477,4.0,2.0
Audi,S5,Black,2009.0,Coupe,62764.26,4.2L,Automatic,Petrol,19941.176470588234,349.0,652.9411764705883,2751.0,1369.0,1854.0,4635.0,8.977671755725192,249.4477,4.0,2.0
Audi,S5,Grey,2007.0,Coupe,72581.234,4.2L,Manual,Petrol,13523.529411764706,349.0,652.9411764705883,2751.0,1369.0,1854.0,4635.0,10.361894273127756,249.4477,4.0,3.0
Audi,S5,Black,2009.0,Coupe,152887.3,4.2L,Automatic,Petrol,15635.29411764706,349.0,652.9411764705883,2751.0,1369.0,1854.0,4635.0,8.977671755725192,249.4477,4.0,2.0
Audi,S5,Silver,2007.0,Coupe,94951.06,4.2L,Manual,Petrol,13517.64705882353,349.0,652.9411764705883,2751.0,1369.0,1854.0,4635.0,10.361894273127756,249.4477,4.0,3.0
Audi,S5,Blue,2007.0,Coupe,217260.9,4.2L,Manual,Petrol,9405.882352941177,349.0,652.9411764705883,2751.0,1369.0,1854.0,4635.0,10.361894273127756,249.4477,4.0,3.0
Audi,S5,Black,2007.0,Coupe,92537.05,4.2L,Manual,Petrol,14411.764705882351,349.0,652.9411764705883,2751.0,1369.0,1854.0,4635.0,10.361894273127756,249.4477,4.0,3.0
Audi,S5,Blue,2011.0,Coupe,87004.13908,4.2L,Manual,Petrol,21170.58823529412,349.0,652.9411764705883,2751.0,1369.0,1854.0,4635.0,10.095064377682403,249.4477,4.0,3.0
Audi,S5,Black,2010.0,Coupe,88513.7,4.2L,Manual,Petrol,18823.529411764703,349.0,652.9411764705883,2751.0,1369.0,1854.0,4635.0,10.095064377682403,249.4477,4.0,3.0
Audi,S5,Grey,2011.0,Coupe,101982.26646,4.2L,Automatic,Petrol,22347.058823529413,349.0,635.2941176470589,2751.0,1369.0,1854.0,4635.0,8.977671755725192,249.4477,4.0,3.0
Audi,S5,Silver,2011.0,Coupe,34600.81,4.2L,Manual,Petrol,21117.64705882353,349.0,635.2941176470589,2751.0,1369.0,1854.0,4635.0,10.095064377682403,249.4477,4.0,3.0
Audi,S5,Black,2008.0,Coupe,110239.79,4.2L,Manual,Petrol,12235.29411764706,349.0,652.9411764705883,2751.0,1369.0,1854.0,4635.0,10.361894273127756,249.4477,4.0,3.0
Audi,S5,Blue,2010.0,Coupe,63094.1747,4.2L,Automatic,Petrol,19405.88235294118,349.0,652.9411764705883,2751.0,1369.0,1854.0,4635.0,8.977671755725192,249.4477,4.0,2.0
Audi,S5,Red,2009.0,Coupe,166003.421,4.2L,Automatic,Petrol,13341.176470588236,349.0,652.9411764705883,2751.0,1369.0,1854.0,4635.0,8.977671755725192,249.4477,4.0,2.0
Audi,S5,White,2008.0,Coupe,121785.19516,4.2L,Manual,Petrol,15882.35294117647,349.0,652.9411764705883,2751.0,1369.0,1854.0,4635.0,10.361894273127756,249.4477,4.0,3.0
Audi,S5,Silver,2007.0,Coupe,189902.12,4.2L,Manual,Petrol,9405.882352941177,349.0,652.9411764705883,2751.0,1369.0,1854.0,4635.0,10.361894273127756,249.4477,4.0,3.0
Audi,S5,Black,2008.0,Coupe,164152.68,4.2L,Manual,Petrol,11705.882352941177,349.0,652.9411764705883,2751.0,1369.0,1854.0,4635.0,10.361894273127756,249.4477,4.0,3.0
Audi,S5,Blue,2009.0,Coupe,152887.3,4.2L,Automatic,Petrol,12351.764705882351,349.0,652.9411764705883,2751.0,1369.0,1854.0,4635.0,8.977671755725192,249.4477,4.0,2.0
Audi,S5,Grey,2008.0,Coupe,123806.5262,4.2L,Manual,Petrol,15588.235294117649,349.0,652.9411764705883,2751.0,1369.0,1854.0,4635.0,10.316447368421052,249.4477,4.0,3.0
Audi,S5,Black,2008.0,Coupe,151086.44854,4.2L,Automatic,Petrol,14100.0,349.0,652.9411764705883,2751.0,1369.0,1854.0,4635.0,8.977671755725192,249.4477,4.0,2.0
Audi,S5,Red,2008.0,Coupe,61154.92,4.2L,Manual,Petrol,16000.0,349.0,652.9411764705883,2751.0,1369.0,1854.0,4635.0,10.361894273127756,249.4477,4.0,3.0
Audi,S5,Silver,2008.0,Coupe,136793.9,4.2L,Manual,Petrol,12940.0,349.0,652.9411764705883,2751.0,1369.0,1854.0,4635.0,10.316447368421052,249.4477,4.0,3.0
Audi,S5,Grey,2009.0,Coupe,156105.98,4.2L,Automatic,Petrol,14105.882352941177,349.0,652.9411764705883,2751.0,1369.0,1854.0,4635.0,8.977671755725192,249.4477,4.0,2.0
Audi,S5,Grey,2007.0,Coupe,148059.28,4.2L,Manual,Petrol,11470.58823529412,349.0,652.9411764705883,2751.0,1369.0,1854.0,4635.0,10.361894273127756,249.4477,4.0,3.0
Audi,S5,White,2008.0,Coupe,154496.63999999998,4.2L,Automatic,Petrol,10582.35294117647,349.0,652.9411764705883,2751.0,1369.0,1854.0,4635.0,8.977671755725192,249.4477,4.0,2.0
Audi,S5,Grey,2010.0,Coupe,91732.38,4.2L,Automatic,Petrol,17058.823529411766,349.0,652.9411764705883,2751.0,1369.0,1854.0,4635.0,8.977671755725192,249.4477,4.0,2.0
Audi,S5,Black,2009.0,Coupe,105411.77,4.2L,Automatic,Petrol,14700.0,349.0,652.9411764705883,2751.0,1369.0,1854.0,4635.0,8.977671755725192,249.4477,4.0,2.0
Audi,S5,Grey,2009.0,Coupe,120288.50896,4.2L,Manual,Petrol,11152.94117647059,349.0,652.9411764705883,2751.0,1369.0,1854.0,4635.0,10.316447368421052,249.4477,4.0,3.0
Audi,S5,Grey,2010.0,Coupe,141621.92,4.2L,Automatic,Petrol,15288.235294117649,349.0,652.9411764705883,2751.0,1369.0,1854.0,4635.0,8.977671755725192,249.4477,4.0,2.0
Audi,S5,White,2010.0,Coupe,93373.9068,4.2L,Manual,Petrol,18229.411764705885,349.0,652.9411764705883,2751.0,1369.0,1854.0,4635.0,10.095064377682403,249.4477,4.0,3.0
Audi,S5,White,2009.0,Coupe,107825.78,4.2L,Manual,Petrol,17052.941176470587,349.0,652.9411764705883,2751.0,1369.0,1854.0,4635.0,10.316447368421052,249.4477,4.0,3.0
Audi,S5,Grey,2007.0,Coupe,168980.7,4.2L,Manual,Petrol,11529.411764705885,349.0,652.9411764705883,2751.0,1369.0,1854.0,4635.0,10.361894273127756,249.4477,4.0,3.0
Audi,S5,Black,2008.0,Coupe,160934.0,4.2L,Automatic,Petrol,12928.235294117649,349.0,652.9411764705883,2751.0,1369.0,1854.0,4635.0,8.977671755725192,249.4477,4.0,2.0
Audi,S5,Black,2008.0,Coupe,141621.92,4.2L,Manual,Petrol,12941.176470588236,349.0,652.9411764705883,2751.0,1369.0,1854.0,4635.0,10.361894273127756,249.4477,4.0,3.0
Audi,S5,Silver,2007.0,Coupe,104607.1,4.2L,Manual,Petrol,12935.29411764706,349.0,652.9411764705883,2751.0,1369.0,1854.0,4635.0,10.361894273127756,249.4477,4.0,3.0
Audi,S5,Blue,2007.0,Coupe,161693.60848,4.2L,Manual,Petrol,10587.058823529413,349.0,652.9411764705883,2751.0,1369.0,1854.0,4635.0,10.361894273127756,249.4477,4.0,3.0
Audi,S5,Black,2011.0,Coupe,83685.68,4.2L,Automatic,Petrol,19994.117647058825,349.0,635.2941176470589,2751.0,1369.0,1854.0,4635.0,8.977671755725192,249.4477,4.0,3.0
Audi,S5,Silver,2008.0,Coupe,116838.084,4.2L,Manual,Petrol,12058.823529411766,349.0,652.9411764705883,2751.0,1369.0,1854.0,4635.0,10.316447368421052,249.4477,4.0,3.0
Audi,S5,White,2010.0,Coupe,60993.986,4.2L,Automatic,Petrol,22935.29411764706,349.0,652.9411764705883,2751.0,1369.0,1854.0,4635.0,8.977671755725192,249.4477,4.0,2.0
Audi,S5,Grey,2008.0,Coupe,129397.37336,4.2L,Manual,Petrol,12347.058823529413,349.0,652.9411764705883,2751.0,1369.0,1854.0,4635.0,10.361894273127756,249.4477,4.0,3.0
Audi,S5,Blue,2007.0,Coupe,154496.63999999998,4.2L,Manual,Petrol,10347.058823529413,349.0,652.9411764705883,2751.0,1369.0,1854.0,4635.0,10.361894273127756,249.4477,4.0,3.0
Audi,S5,Grey,2008.0,Coupe,160129.33,4.2L,Manual,Petrol,12352.94117647059,349.0,652.9411764705883,2751.0,1369.0,1854.0,4635.0,10.361894273127756,249.4477,4.0,3.0
Audi,S5,Black,2009.0,Coupe,93554.15288,4.2L,Manual,Petrol,16468.235294117647,349.0,652.9411764705883,2751.0,1369.0,1854.0,4635.0,10.316447368421052,249.4477,4.0,3.0
Audi,S5,Grey,2011.0,Coupe,85295.02,4.2L,Automatic,Petrol,18817.64705882353,349.0,635.2941176470589,2751.0,1369.0,1854.0,4635.0,8.977671755725192,249.4477,4.0,3.0
Audi,S5,Red,2008.0,Coupe,136793.9,4.2L,Manual,Petrol,13523.529411764706,349.0,652.9411764705883,2751.0,1369.0,1854.0,4635.0,10.361894273127756,249.4477,4.0,3.0
Audi,S5,Black,2008.0,Coupe,127137.86,4.2L,Automatic,Petrol,14111.764705882351,349.0,652.9411764705883,2751.0,1369.0,1854.0,4635.0,8.977671755725192,249.4477,4.0,2.0
Audi,S5,Silver,2007.0,Coupe,125528.52,4.2L,Manual,Petrol,12930.58823529412,349.0,652.9411764705883,2751.0,1369.0,1854.0,4635.0,10.361894273127756,249.4477,4.0,3.0
Audi,S5,White,2011.0,Coupe,91732.38,4.2L,Manual,Petrol,18822.352941176472,349.0,652.9411764705883,2751.0,1369.0,1854.0,4635.0,10.095064377682403,249.4477,4.0,3.0
Audi,S5,White,2012.0,Coupe,53681.14504,4.2L,Automatic,Petrol,22935.29411764706,349.0,635.2941176470589,2751.0,1369.0,1854.0,4635.0,8.977671755725192,249.4477,4.0,3.0
Audi,S5,Black,2008.0,Coupe,239775.5666,4.2L,Automatic,Petrol,8941.176470588236,349.0,652.9411764705883,2751.0,1369.0,1854.0,4635.0,8.977671755725192,249.4477,4.0,2.0
Audi,S5,Blue,2008.0,Coupe,91732.38,4.2L,Manual,Petrol,15288.235294117649,349.0,652.9411764705883,2751.0,1369.0,1854.0,4635.0,10.361894273127756,249.4477,4.0,3.0
Audi,S5,Red,2008.0,Coupe,118133.6027,4.2L,Manual,Petrol,14111.764705882351,349.0,652.9411764705883,2751.0,1369.0,1854.0,4635.0,10.361894273127756,249.4477,4.0,3.0
Audi,S5,Black,2008.0,Coupe,168980.7,4.2L,Automatic,Petrol,13288.235294117649,349.0,652.9411764705883,2751.0,1369.0,1854.0,4635.0,8.977671755725192,249.4477,4.0,2.0
